transaction_id,carrier_id,carrier_name,transaction_type,document_type,timestamp,hour_of_day,day_of_week,email,phone,ip_address,region,state,amount,session_duration_seconds,pages_visited,failed_attempts,device_type,browser,is_anomaly,anomaly_type,risk_score
TXN-001671,CR-0102,Stokes and Sons Trucking,IDENTITY_VERIFICATION,COMPLIANCE_FORM,2026-04-13 17:03:05,17,Monday,juliepatel@example.com,326.819.4821,189.16.147.226,Northeast,NE,0.0,880,4,0,Desktop,Safari,False,NONE,27.0
TXN-000794,CR-0060,"Rojas, Collier and Luna Logistics",AUTHORITY_RENEWAL,VEHICLE_REGISTRATION,2026-04-13 18:42:49,18,Monday,austin70@example.net,(609)244-0808x9062,174.126.204.162,Northwest,CT,0.0,1045,6,0,Desktop,Safari,False,NONE,12.6
TXN-000714,CR-0005,Rivera-Larson Trucking,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-04-14 06:06:06,6,Tuesday,jamesbrett@example.net,(532)481-6960x8616,156.186.78.71,West Coast,FL,0.0,1199,14,0,Mobile,Edge,False,NONE,9.0
TXN-000081,CR-0155,Young PLC Logistics,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-04-14 07:16:55,7,Tuesday,yibarra@example.org,227-523-6481x372,63.165.124.224,Northwest,NE,355.7,1116,15,0,Desktop,Firefox,False,NONE,8.2
TXN-000249,CR-0061,Jordan Ltd Freight,ADDRESS_CHANGE,COMPLIANCE_FORM,2026-04-14 07:28:30,7,Tuesday,mariacasey@example.org,(779)741-1640x396,196.115.23.220,West Coast,GU,0.0,1078,13,1,Desktop,Edge,False,NONE,1.1
TXN-000053,CR-0168,"Roberts, Austin and Cruz Transport",NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-04-14 07:31:56,7,Tuesday,adrianburns@example.org,280-383-0358,154.241.244.72,Northwest,MT,0.0,970,5,1,Desktop,Safari,False,NONE,16.3
TXN-000731,CR-0191,"Sullivan, Sanchez and Thomas Transport",VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-04-14 07:58:44,7,Tuesday,nicholaswilliams@example.org,335.676.6260,146.164.28.248,Midwest,NE,224.63,1139,4,0,Mobile,Safari,False,NONE,11.7
TXN-001833,CR-0022,"Black, Fernandez and Mcdowell Freight",COMPLIANCE_CHECK,INSURANCE_CERTIFICATE,2026-04-14 08:08:11,8,Tuesday,christopherbarry@example.org,651.874.5067,159.134.18.90,West Coast,AZ,447.06,585,14,0,Desktop,Safari,False,NONE,27.3
TXN-000018,CR-0184,Matthews-Davis Freight,VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-04-14 08:37:17,8,Tuesday,michellegillespie@example.net,+1-213-476-2227,112.27.179.198,West Coast,FL,398.11,1219,14,0,Desktop,Safari,False,NONE,2.1
TXN-000637,CR-0124,Hull-Kelly Freight,AUTHORITY_RENEWAL,PASSPORT,2026-04-14 10:13:43,10,Tuesday,patriciatate@example.org,001-997-297-8472x670,50.189.162.146,West Coast,MO,464.55,1376,10,1,Desktop,Edge,False,NONE,26.8
TXN-000241,CR-0052,"Trujillo, Fuller and Wright Logistics",ADDRESS_CHANGE,PASSPORT,2026-04-14 10:26:27,10,Tuesday,rbass@example.com,+1-976-897-9201x62247,125.42.11.141,Northwest,MD,240.33,540,2,0,Desktop,Chrome,False,NONE,25.1
TXN-001020,CR-0140,"Hines, Stevens and Ochoa Trucking",IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-04-14 11:16:49,11,Tuesday,ashleybrown@example.com,+1-502-347-0015x7375,172.18.249.203,West Coast,AZ,0.0,1206,2,0,Desktop,Firefox,False,NONE,22.4
TXN-001459,CR-0062,Mendoza-Morales Trucking,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-14 12:11:56,12,Tuesday,wandaarnold@example.org,688.558.9281x65585,166.8.219.41,Southwest,WI,0.0,1628,12,0,Desktop,Firefox,False,NONE,8.8
TXN-001311,CR-0101,Henry and Sons Trucking,INSURANCE_UPDATE,PASSPORT,2026-04-14 12:24:45,12,Tuesday,gregory24@example.net,314-492-3453x0483,90.86.84.3,Southeast,MP,414.22,209,9,0,Desktop,Safari,False,NONE,3.9
TXN-A00019,CR-0097,Torres LLC Trucking,COMPLIANCE_CHECK,PASSPORT,2026-04-14 13:22:52,13,Tuesday,galvarado@example.org,001-619-362-7467x268,81.7.225.42,Northwest,VA,0.0,50,4,0,Desktop,Firefox,True,ADDRESS_MISMATCH,77.7
TXN-000520,CR-0080,Hernandez Ltd Transport,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-14 13:48:25,13,Tuesday,richardsmith@example.org,(455)924-5226x99218,90.6.8.228,Southwest,CO,0.0,1764,14,0,Desktop,Chrome,False,NONE,22.0
TXN-000280,CR-0053,"Brown, Brown and Johnson Transport",ADDRESS_CHANGE,DRIVERS_LICENSE,2026-04-14 13:50:54,13,Tuesday,thomaseric@example.net,001-800-585-1255x81941,142.100.121.235,Northwest,NV,0.0,1388,7,0,Tablet,Safari,False,NONE,25.0
TXN-001927,CR-0157,"Bennett, Adams and Patrick Transport",DRIVER_ONBOARDING,PASSPORT,2026-04-14 15:00:16,15,Tuesday,daniellefields@example.net,3707803695,125.165.236.129,Northeast,MO,451.85,1062,9,0,Desktop,Edge,False,NONE,1.5
TXN-A00123,CR-0032,Peterson LLC Trucking,ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-04-14 15:06:13,15,Tuesday,temp1096@tempmail.com,555-134-8052,10.94.94.144,Southwest,MD,0.0,163,10,2,Desktop,Chrome,True,FAKE_IDENTITY,91.5
TXN-000834,CR-0040,Lee-Simon Freight,DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-04-14 15:54:47,15,Tuesday,bwallace@example.org,919-692-9300x899,145.2.123.41,Southwest,GU,0.0,1466,8,1,Tablet,Edge,False,NONE,24.9
TXN-001744,CR-0009,"Lee, Phillips and Ferguson Trucking",VEHICLE_ADDITION,PASSPORT,2026-04-14 16:05:01,16,Tuesday,kristen64@example.org,(915)390-0151,99.58.60.70,West Coast,AZ,0.0,1423,8,1,Mobile,Firefox,False,NONE,28.7
TXN-001264,CR-0174,Martin-Roach Logistics,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-14 16:31:26,16,Tuesday,patricia35@example.com,(320)288-1704x8319,93.8.50.223,Northwest,KS,0.0,407,15,0,Desktop,Chrome,False,NONE,19.7
TXN-000991,CR-0165,"Andrade, White and Reid Freight",INSURANCE_UPDATE,COMPLIANCE_FORM,2026-04-14 16:44:01,16,Tuesday,gregory27@example.net,+1-250-323-6797,89.141.211.23,West Coast,UT,0.0,1622,15,0,Desktop,Chrome,False,NONE,1.6
TXN-001988,CR-0069,Robinson Inc Transport,INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-04-14 16:54:34,16,Tuesday,uday@example.net,347-228-2868,63.125.104.243,Northeast,MS,172.89,797,11,0,Desktop,Chrome,False,NONE,19.9
TXN-A00156,CR-0026,Ray-Townsend Trucking,NEW_CARRIER_REGISTRATION,DRIVERS_LICENSE,2026-04-14 16:56:58,16,Tuesday,carrier340@bulkmail.com,800-481-3618,192.168.3.182,Midwest,UT,409.44,119,4,0,Desktop,Chrome,True,BULK_REGISTRATION,81.5
TXN-001143,CR-0135,Baxter and Sons Freight,CONTACT_UPDATE,DRIVERS_LICENSE,2026-04-14 17:18:33,17,Tuesday,martinezjeffrey@example.com,872.845.4591x86965,60.30.62.78,Southeast,NE,492.57,1657,5,0,Desktop,Firefox,False,NONE,12.2
TXN-001508,CR-0070,Nixon Inc Transport,AUTHORITY_RENEWAL,VEHICLE_REGISTRATION,2026-04-14 17:19:02,17,Tuesday,oallen@example.com,758.664.5779x683,63.79.186.108,Southwest,MN,0.0,286,4,0,Mobile,Edge,False,NONE,25.3
TXN-001739,CR-0142,Moore-Diaz Logistics,VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-04-14 18:01:53,18,Tuesday,tammybowen@example.net,001-874-869-4683x5183,192.230.36.99,Northeast,SD,0.0,329,3,2,Desktop,Firefox,False,NONE,17.8
TXN-000702,CR-0168,"Roberts, Austin and Cruz Transport",AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-04-14 18:19:55,18,Tuesday,adrianburns@example.org,280-383-0358,99.138.216.63,Northwest,MT,137.48,354,12,0,Tablet,Chrome,False,NONE,3.3
TXN-000814,CR-0189,Rodriguez-Perez Logistics,INSURANCE_UPDATE,PASSPORT,2026-04-14 18:42:35,18,Tuesday,manningmark@example.org,(945)292-4307,171.54.44.1,Southwest,KS,0.0,1705,11,0,Desktop,Chrome,False,NONE,9.7
TXN-000935,CR-0138,York PLC Trucking,VEHICLE_ADDITION,DRIVERS_LICENSE,2026-04-14 18:50:25,18,Tuesday,julia24@example.com,903-907-5524x1350,80.207.240.80,Northwest,AZ,0.0,429,11,0,Tablet,Edge,False,NONE,5.8
TXN-000704,CR-0125,Dixon-Brown Trucking,DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-04-14 20:04:31,20,Tuesday,marksmith@example.net,+1-407-400-8810,103.176.108.97,Northeast,DE,89.9,80,4,1,Mobile,Chrome,False,NONE,3.5
TXN-001856,CR-0048,Wiley-Page Transport,DOCUMENT_SUBMISSION,PASSPORT,2026-04-14 20:06:13,20,Tuesday,jennifer50@example.org,409-530-9976,129.54.88.59,Southeast,MA,298.31,1640,12,1,Mobile,Firefox,False,NONE,22.5
TXN-000807,CR-0081,Lynch-Terry Trucking,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-14 20:15:37,20,Tuesday,carloscuevas@example.com,(723)758-7015x73825,132.119.182.124,Northeast,PW,496.38,226,3,0,Desktop,Firefox,False,NONE,22.7
TXN-000635,CR-0191,"Sullivan, Sanchez and Thomas Transport",CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-15 00:27:10,0,Wednesday,nicholaswilliams@example.org,335.676.6260,186.192.89.63,Midwest,NE,0.0,978,4,1,Mobile,Firefox,False,NONE,5.2
TXN-000176,CR-0114,Hamilton-Marsh Trucking,AUTHORITY_RENEWAL,PASSPORT,2026-04-15 01:44:19,1,Wednesday,aprilgrant@example.net,455.920.0920,137.210.31.253,Northwest,RI,0.0,528,8,0,Mobile,Chrome,False,NONE,9.4
TXN-001855,CR-0008,Brown and Sons Logistics,DOCUMENT_SUBMISSION,INSURANCE_CERTIFICATE,2026-04-15 06:08:04,6,Wednesday,chelseagonzalez@example.net,001-240-909-7379x06831,135.144.255.90,Southeast,MO,0.0,331,13,1,Desktop,Safari,False,NONE,0.7
TXN-000270,CR-0129,Miller-Williams Freight,ADDRESS_CHANGE,COMPLIANCE_FORM,2026-04-15 07:50:33,7,Wednesday,gsmith@example.net,(400)724-4826x388,127.156.23.73,Southeast,CA,0.0,1413,2,0,Desktop,Firefox,False,NONE,22.4
TXN-001685,CR-0114,Hamilton-Marsh Trucking,COMPLIANCE_CHECK,PASSPORT,2026-04-15 08:00:57,8,Wednesday,aprilgrant@example.net,455.920.0920,148.104.47.216,Northwest,RI,321.12,1455,3,0,Tablet,Chrome,False,NONE,14.1
TXN-001993,CR-0106,Christensen LLC Logistics,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-04-15 08:13:53,8,Wednesday,derek70@example.org,803-241-9449x770,127.114.1.77,Northwest,IL,0.0,880,14,1,Tablet,Chrome,False,NONE,7.6
TXN-001814,CR-0119,"Clark, Rodriguez and Flores Logistics",INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-04-15 08:48:00,8,Wednesday,ayalaedgar@example.com,(823)664-5614x00200,148.111.152.144,West Coast,LA,0.0,1366,7,1,Mobile,Firefox,False,NONE,9.6
TXN-A00073,CR-0088,"Richard, Lynch and Coleman Trucking",AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-04-15 09:13:56,9,Wednesday,brandon53@example.org,526-406-8979,90.96.209.96,Northeast,ME,0.0,52,3,1,Desktop,Firefox,True,ADDRESS_MISMATCH,60.8
TXN-001326,CR-0153,Hunt LLC Transport,AUTHORITY_RENEWAL,VEHICLE_REGISTRATION,2026-04-15 09:53:11,9,Wednesday,woodchristopher@example.net,252-576-9626x228,162.117.118.92,Southeast,WV,0.0,1160,5,0,Desktop,Chrome,False,NONE,19.6
TXN-000947,CR-0029,Ramos LLC Logistics,DOCUMENT_SUBMISSION,PASSPORT,2026-04-15 09:53:58,9,Wednesday,smithlaura@example.com,(633)225-1860,149.48.22.196,Midwest,HI,0.0,819,9,1,Desktop,Chrome,False,NONE,19.9
TXN-000149,CR-0082,Garcia Inc Transport,DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-04-15 10:05:29,10,Wednesday,webbtara@example.com,8365191568,51.242.79.114,Midwest,VT,0.0,238,4,0,Desktop,Edge,False,NONE,3.1
TXN-000437,CR-0024,"Hernandez, Olsen and King Trucking",VEHICLE_ADDITION,PASSPORT,2026-04-15 10:38:39,10,Wednesday,susan96@example.net,(888)590-6016x8560,99.150.135.57,West Coast,IN,0.0,1162,15,0,Mobile,Chrome,False,NONE,29.3
TXN-000456,CR-0102,Stokes and Sons Trucking,AUTHORITY_RENEWAL,VEHICLE_REGISTRATION,2026-04-15 11:42:18,11,Wednesday,juliepatel@example.com,326.819.4821,71.31.37.102,Northeast,NE,370.72,405,3,0,Desktop,Firefox,False,NONE,17.8
TXN-A00150,CR-0003,"Mcdonald, Gonzalez and Barrett Trucking",NEW_CARRIER_REGISTRATION,PASSPORT,2026-04-15 11:45:04,11,Wednesday,carrier158@bulkmail.com,800-863-9666,192.168.6.10,Southeast,MI,269.27,120,4,2,Desktop,Chrome,True,BULK_REGISTRATION,71.8
TXN-001762,CR-0072,Riley LLC Trucking,COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-04-15 12:55:29,12,Wednesday,cruzroger@example.com,4743789319,89.135.50.92,Northwest,WY,15.97,618,3,0,Mobile,Safari,False,NONE,13.6
TXN-A00068,CR-0190,"Willis, Buck and Jackson Trucking",COMPLIANCE_CHECK,PASSPORT,2026-04-15 13:29:31,13,Wednesday,temp8680@tempmail.com,555-278-9411,10.143.178.57,Northwest,IL,0.0,402,10,2,Desktop,Chrome,True,FAKE_IDENTITY,80.0
TXN-001048,CR-0030,Sanchez-Lopez Trucking,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-04-15 14:26:52,14,Wednesday,corey68@example.com,(799)722-0739,147.97.77.96,Southeast,MS,0.0,1596,2,0,Mobile,Firefox,False,NONE,13.5
TXN-001939,CR-0131,West-Delgado Logistics,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-04-15 14:41:00,14,Wednesday,bsanders@example.net,001-395-957-6280x599,154.131.125.172,Southwest,HI,366.54,902,8,1,Mobile,Edge,False,NONE,16.4
TXN-001612,CR-0189,Rodriguez-Perez Logistics,CONTACT_UPDATE,COMPLIANCE_FORM,2026-04-15 14:46:45,14,Wednesday,manningmark@example.org,(945)292-4307,190.64.56.83,Southwest,KS,199.91,1114,9,1,Desktop,Firefox,False,NONE,11.2
TXN-000976,CR-0011,Alexander PLC Freight,AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-04-15 15:26:42,15,Wednesday,jennifer26@example.net,402-236-6033x3250,169.226.119.84,Southeast,GU,232.2,372,4,1,Desktop,Chrome,False,NONE,26.2
TXN-000567,CR-0149,Burns-Warner Trucking,IDENTITY_VERIFICATION,COMPLIANCE_FORM,2026-04-15 16:00:57,16,Wednesday,reyesabigail@example.org,+1-970-513-4060,170.168.132.254,West Coast,MT,0.0,1541,13,0,Desktop,Edge,False,NONE,21.7
TXN-001453,CR-0138,York PLC Trucking,DRIVER_ONBOARDING,PASSPORT,2026-04-15 16:48:45,16,Wednesday,julia24@example.com,903-907-5524x1350,168.247.192.4,Northwest,AZ,0.0,868,2,1,Desktop,Firefox,False,NONE,23.6
TXN-000881,CR-0199,"Allen, Lee and Nash Freight",VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-04-15 16:52:56,16,Wednesday,mcclainlori@example.org,791-662-1588,88.224.39.151,Northeast,CT,0.0,240,9,0,Desktop,Safari,False,NONE,16.7
TXN-000049,CR-0070,Nixon Inc Transport,DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-04-15 17:16:11,17,Wednesday,oallen@example.com,758.664.5779x683,173.248.207.76,Southwest,MN,0.0,214,4,1,Desktop,Edge,False,NONE,29.0
TXN-001794,CR-0072,Riley LLC Trucking,DOCUMENT_SUBMISSION,DRIVERS_LICENSE,2026-04-15 17:36:27,17,Wednesday,cruzroger@example.com,4743789319,123.182.95.213,Northwest,WY,0.0,1340,4,0,Tablet,Firefox,False,NONE,29.1
TXN-000466,CR-0129,Miller-Williams Freight,DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-04-15 17:42:21,17,Wednesday,gsmith@example.net,(400)724-4826x388,136.43.158.77,Southeast,CA,0.0,1361,15,2,Desktop,Firefox,False,NONE,8.6
TXN-000302,CR-0148,Jones-Harris Logistics,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-04-15 18:31:13,18,Wednesday,dhartman@example.org,958.746.9090x23810,96.253.196.235,West Coast,DC,0.0,1596,11,0,Desktop,Edge,False,NONE,14.3
TXN-001831,CR-0137,"Nelson, Lindsey and Hawkins Logistics",INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-04-15 20:11:28,20,Wednesday,timothyrussell@example.org,001-967-347-8385x5326,184.165.252.243,Northeast,NC,139.34,746,10,2,Mobile,Firefox,False,NONE,18.7
TXN-001073,CR-0136,"Mathews, Miller and Weaver Logistics",NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-04-15 23:39:50,23,Wednesday,travisclements@example.com,905.296.2507x960,100.112.198.244,Midwest,WY,295.49,654,10,2,Desktop,Safari,False,NONE,10.0
TXN-000916,CR-0134,Brown-Kelley Transport,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-04-16 04:25:14,4,Thursday,sarawallace@example.org,001-812-201-5644x7081,160.172.233.7,Southwest,VI,0.0,1351,7,0,Tablet,Chrome,False,NONE,21.9
TXN-A00066,CR-0165,"Wright, Flores and Johnson Trucking",INSURANCE_UPDATE,DRIVERS_LICENSE,2026-04-16 05:15:02,5,Thursday,petersenerik@example.net,(337)259-1556x1274,176.154.37.186,Southwest,ME,211.6,61,7,3,Mobile,Firefox,True,UNUSUAL_HOUR,73.8
TXN-001313,CR-0025,"May, Robinson and Delgado Transport",AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-04-16 06:47:19,6,Thursday,younglisa@example.org,(823)250-1599x420,58.147.11.165,Northwest,OR,0.0,71,12,1,Desktop,Edge,False,NONE,15.3
TXN-001338,CR-0072,Riley LLC Trucking,CONTACT_UPDATE,DRIVERS_LICENSE,2026-04-16 07:11:10,7,Thursday,cruzroger@example.com,4743789319,137.74.95.6,Northwest,WY,462.65,1326,6,0,Mobile,Firefox,False,NONE,22.8
TXN-001893,CR-0063,Gomez-Edwards Freight,COMPLIANCE_CHECK,COMPLIANCE_FORM,2026-04-16 07:26:51,7,Thursday,leongibson@example.net,953.824.9660x36140,101.213.25.44,West Coast,DE,183.26,781,9,1,Mobile,Edge,False,NONE,3.1
TXN-000617,CR-0038,"Blake, Curtis and Owens Logistics",DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-04-16 08:51:53,8,Thursday,michaelstanton@example.com,001-691-217-9063x2587,100.189.167.3,West Coast,MA,0.0,1668,15,0,Tablet,Edge,False,NONE,20.4
TXN-000428,CR-0109,Anderson-Rogers Logistics,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-16 09:04:11,9,Thursday,thompsonbrittany@example.org,+1-330-885-0335x2942,145.89.116.125,Northeast,TX,235.08,1149,12,1,Mobile,Edge,False,NONE,18.6
TXN-000097,CR-0036,"Garrett, Sharp and Vaughan Transport",DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-04-16 09:31:10,9,Thursday,nroth@example.org,(676)489-3351x3463,56.93.142.147,Northwest,OH,275.82,1313,3,0,Desktop,Edge,False,NONE,15.8
TXN-000599,CR-0188,"Turner, Clark and Gray Trucking",DRIVER_ONBOARDING,PASSPORT,2026-04-16 11:56:36,11,Thursday,savannah83@example.org,001-552-939-6505x45245,72.28.163.147,Midwest,PW,0.0,489,13,0,Desktop,Firefox,False,NONE,24.5
TXN-000180,CR-0062,Mendoza-Morales Trucking,DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-04-16 12:07:23,12,Thursday,wandaarnold@example.org,688.558.9281x65585,111.128.164.153,Southwest,WI,6.03,799,7,0,Mobile,Edge,False,NONE,11.0
TXN-001619,CR-0022,"Black, Fernandez and Mcdowell Freight",ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-04-16 12:23:00,12,Thursday,christopherbarry@example.org,651.874.5067,112.161.240.1,West Coast,AZ,0.0,265,10,0,Desktop,Edge,False,NONE,4.6
TXN-001668,CR-0199,"Allen, Lee and Nash Freight",CONTACT_UPDATE,COMPLIANCE_FORM,2026-04-16 13:09:28,13,Thursday,mcclainlori@example.org,791-662-1588,82.53.116.135,Northeast,CT,0.0,1406,10,2,Desktop,Edge,False,NONE,15.7
TXN-001690,CR-0119,"Clark, Rodriguez and Flores Logistics",COMPLIANCE_CHECK,DRIVERS_LICENSE,2026-04-16 13:22:57,13,Thursday,ayalaedgar@example.com,(823)664-5614x00200,199.17.83.127,West Coast,LA,151.25,1104,11,1,Mobile,Firefox,False,NONE,12.1
TXN-001425,CR-0075,"Rodriguez, Ingram and Mason Trucking",IDENTITY_VERIFICATION,INSURANCE_CERTIFICATE,2026-04-16 13:57:56,13,Thursday,jasonbowman@example.com,001-982-538-7007x11896,65.5.216.140,Northwest,PW,126.33,1125,3,1,Desktop,Firefox,False,NONE,26.2
TXN-001743,CR-0057,Adams-Chavez Freight,IDENTITY_VERIFICATION,INSURANCE_CERTIFICATE,2026-04-16 14:02:12,14,Thursday,lisamiller@example.net,+1-655-256-8092x77699,76.245.100.28,Northeast,ND,285.61,292,8,1,Desktop,Safari,False,NONE,21.9
TXN-A00175,CR-0126,"Johnson, Ray and Ingram Trucking",CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-16 14:26:56,14,Thursday,juliemyers@example.com,001-820-581-0515x3241,199.41.39.49,Southeast,RI,0.0,11,3,2,Desktop,Chrome,True,DUPLICATE_SUBMISSION,72.5
TXN-001420,CR-0058,Payne-Robinson Trucking,ADDRESS_CHANGE,INSURANCE_CERTIFICATE,2026-04-16 14:42:10,14,Thursday,justinatkins@example.com,3149707658,161.161.163.3,Northeast,ME,289.67,1304,2,0,Mobile,Firefox,False,NONE,22.9
TXN-000566,CR-0197,Castillo Group Logistics,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-04-16 15:17:42,15,Thursday,howardsandra@example.org,2213023338,98.181.155.36,Southeast,DE,0.0,673,6,1,Mobile,Edge,False,NONE,28.4
TXN-001406,CR-0199,"Allen, Lee and Nash Freight",AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-04-16 16:24:06,16,Thursday,mcclainlori@example.org,791-662-1588,152.73.243.223,Northeast,CT,59.38,951,13,0,Desktop,Firefox,False,NONE,3.4
TXN-000435,CR-0128,Smith LLC Freight,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-04-16 16:29:12,16,Thursday,barnesjennifer@example.org,(354)397-4502x18501,131.40.2.249,Southwest,RI,0.0,1504,6,0,Desktop,Firefox,False,NONE,24.0
TXN-001819,CR-0025,"May, Robinson and Delgado Transport",COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-04-16 16:53:44,16,Thursday,younglisa@example.org,(823)250-1599x420,159.240.31.174,Northwest,OR,54.17,807,13,1,Desktop,Edge,False,NONE,12.1
TXN-001484,CR-0110,Shields Inc Trucking,INSURANCE_UPDATE,COMPLIANCE_FORM,2026-04-16 16:58:42,16,Thursday,xhall@example.net,(916)766-7620,181.173.108.33,Northwest,TN,0.0,180,2,0,Desktop,Edge,False,NONE,7.8
TXN-001865,CR-0059,Rodriguez-Lopez Logistics,VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-04-16 17:33:22,17,Thursday,hlopez@example.org,001-959-839-7038x90300,192.136.246.10,Northwest,OR,0.0,245,12,0,Desktop,Firefox,False,NONE,11.1
TXN-001846,CR-0035,Cook-Snyder Logistics,AUTHORITY_RENEWAL,PASSPORT,2026-04-16 17:50:40,17,Thursday,zphillips@example.com,(949)805-5672,94.232.99.167,Northwest,MT,0.0,1708,11,0,Desktop,Safari,False,NONE,29.8
TXN-000680,CR-0160,Larsen PLC Logistics,AUTHORITY_RENEWAL,PASSPORT,2026-04-16 18:27:42,18,Thursday,laura21@example.com,+1-976-878-1791x00441,60.229.183.199,West Coast,FL,0.0,1310,11,0,Desktop,Edge,False,NONE,2.9
TXN-001211,CR-0084,Potts-Ellis Logistics,COMPLIANCE_CHECK,PASSPORT,2026-04-16 21:09:21,21,Thursday,perryanna@example.org,(273)918-5154,123.97.33.5,West Coast,PA,183.36,776,13,0,Mobile,Chrome,False,NONE,24.2
TXN-000055,CR-0053,"Brown, Brown and Johnson Transport",INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-04-17 06:48:17,6,Friday,thomaseric@example.net,001-800-585-1255x81941,191.54.151.56,Northwest,NV,394.32,1280,2,0,Tablet,Firefox,False,NONE,16.2
TXN-001132,CR-0024,"Hernandez, Olsen and King Trucking",DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-04-17 07:38:02,7,Friday,susan96@example.net,(888)590-6016x8560,166.135.120.185,West Coast,IN,0.0,466,5,1,Mobile,Firefox,False,NONE,14.8
TXN-001660,CR-0081,Lynch-Terry Trucking,DOCUMENT_SUBMISSION,DRIVERS_LICENSE,2026-04-17 08:32:44,8,Friday,carloscuevas@example.com,(723)758-7015x73825,127.35.162.74,Northeast,PW,395.54,669,13,0,Mobile,Safari,False,NONE,0.6
TXN-001877,CR-0061,Jordan Ltd Freight,DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-04-17 08:49:00,8,Friday,mariacasey@example.org,(779)741-1640x396,190.190.51.176,West Coast,GU,361.83,1364,8,0,Mobile,Firefox,False,NONE,16.1
TXN-001506,CR-0034,Ramos-Long Transport,CONTACT_UPDATE,COMPLIANCE_FORM,2026-04-17 09:04:00,9,Friday,daniellefarley@example.net,427.661.0618x53907,163.227.105.219,Midwest,AS,422.15,1678,11,0,Desktop,Chrome,False,NONE,19.9
TXN-000776,CR-0012,Rivera-Mitchell Freight,DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-04-17 09:09:07,9,Friday,kevin01@example.net,9067826904,56.28.156.55,West Coast,IL,371.02,1664,11,1,Tablet,Edge,False,NONE,24.9
TXN-001443,CR-0187,Ferguson-Gonzalez Logistics,COMPLIANCE_CHECK,DRIVERS_LICENSE,2026-04-17 09:51:02,9,Friday,shelbykelly@example.com,001-785-726-0139,181.13.26.132,West Coast,NH,0.0,1464,9,0,Desktop,Edge,False,NONE,14.9
TXN-000138,CR-0051,Stewart Inc Transport,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-04-17 10:24:34,10,Friday,timothybennett@example.net,8989874760,195.214.63.128,Southeast,FL,0.0,1742,9,2,Mobile,Edge,False,NONE,13.8
TXN-001564,CR-0163,Hernandez PLC Logistics,INSURANCE_UPDATE,PASSPORT,2026-04-17 11:36:41,11,Friday,dmartinez@example.org,+1-432-265-3015x63827,100.247.54.226,Midwest,MP,493.09,940,7,0,Mobile,Chrome,False,NONE,5.0
